id,tajik,farsi
478,"Нуҳумин филми пурфурӯши таърихи синамо филми “Ҳари Потер ва шоҳзодаи дурага” аст, шашумин бахш аз достонҳои Ҳари Потер, бо беш аз 934 милюн дулор фурӯш."," نهمین فیلم پرفروش تاریخ سینما فیلم "" هری پاتر و شاهزاده دورگه "" است ، ششمین بخش از داستان‌های هری پاتر ، با بیش از 934 میلیون دلار فروش  ."
479, Филмҳои Ҳари Потер рӯйи ҳам беш аз панҷ милюн дулор фурӯш кардаанд., فیلم‌های هری پاتر روی هم بیش از پنج میلیارد دلار فروش کرده‌اند  .
480,"Дар ҳамин рутба дувумин қисмат аз филми синамоии “Арбоби ҳалқаҳо” қарор дорад, ба номи “Ду бурҷ”."," در دهمین رتبه دومین قسمت از فیلم سینمایی "" ارباب حلقه‌ها "" قرار دارد ، به نام "" دو برج "" ."
481," Ин филмро мунтақидони синамоӣ асаре каммоя донистанд, аммо дар гиша муваффақ шуд беш аз 925 милюн дулор фурӯш кунад.", این فیلم را منتقدان سینمایی اثری کم‌مایه دانستند ، اما در گیشه موفق شد بیش از 925 میلیون دلار فروش کند  .
482,"То пеш аз ""Аватар"" филми синамоии “Таҳдиди шабаҳ” аввалин эпизод аз серии филмҳои “Ҷанги ситорагон” дар  мақоми даҳум қарор дошт, аммо бо пирӯзии беназири ""Аватор"" филми Ҷурҷ Лукос ба мақоми ёздаҳум суқут кард."," تا پیش از اواتار فیلم سینمایی "" تهدید شبح "" اولین اپیزود از سری فیلمهای "" جنگ ستارگان "" در مقام دهم قرار داشت ، اما با پیروزی بی‌نظیر اواتار فیلم جورج لوکاس به مقام یازدهم سقوط کرد  ."
483,"Роберт Гейтс, вазири дифоъи Омрико гуфтааст, ки ҷомеъаи ҷаҳонӣ ҳеҷ чорае надорад ҷуз ин ки таҳримҳои тозае алайҳи Эрон дар робита ба барномаи атумии ин кишвар эъмол кунад.",رابرت گیتس ، وزیر دفاع آمریکا ، گفته است که جامعه جهانی هیچ چاره‌ای ندارد جز اینکه تحریمهای تازه‌ای علیه ایران در رابطه با برنامه اتمی این کشور ، اعمال کند  .
484,Оқои Гейтс ин суханонро пас аз гуфтугӯ бо ҳамтои фаронсавии худ дар Порис изҳор кард., آقای گیتس این سخنان را پس از گفتگو با همتای فرانسوی خود در پاریس اظهار کرد  .
485,"Вазири дифоъи Омрико пеш аз ин низ бар афзоиши таҳримҳо таъкид карда аммо гуфта буд, ки ин таҳримҳо бояд бар режими Эрон мутамаркиз бошад на мардуми ин кишвар.", وزیر دفاع آمریکا پیش از این نیز بر افزایش تحریم‌ها تاکید کرده اما گفته‌بود که این تحریم‌ها باید بر رژیم ایران متمرکز باشد نه مردم این کشور  .
486,"Вазири дифоъи Омрико дар Порис гуфт, ки Эрон пешниҳодоти Ғарбро рад кардааст ва дар ин чорчӯб азми ҷамъии ҷомеъаи ҷаҳонӣ барои пайдо кардани роҳи ҳалле сулҳомез дар сари барномаи атумии Эрон ниёз аст.", وزیر دفاع آمریکا در پاریس گفت که ایران پیشنهادات غرب را رد کرده است و در این چارچوب عزم جمعی جامعه جهانی برای پیدا کردن راه حلی صلح‌آمیز بر سر برنامه اتمی ایران نیاز است  .
487,"Оқои Гейтс ҷомеъаи байналмиллалиро тарғиб кардааст, ки барои маҳдуд кардани баландпарвозиҳои ҳастаии Эрон муттаҳид шаванд.", آقای گیتس جامعه بین‌المللی را ترغیب کرده است که برای محدود کردن بلندپروازی‌های هسته‌ای ایران متحد شوند  .
488,"Ӯ пештар гуфта буд, ки ҳеҷ кас ба андозаи Борок Убомо, раиси ҷумҳури Омрико самимона барои иртибот бо давлати Эрон талош накардааст ва ҷомеъаи байналмиллалӣ фурсатҳои мутаъаддиде ба Эрон додааст, ки ба Ғарб тазмин диҳад, ки мақосидаш сулҳомез аст.", او پیشتر گفته‌بود که هیچ کس به اندازه باراک اوباما ، رئیس جمهوری آمریکا ، صمیمانه برای ارتباط با دولت ایران تلاش نکرده است و جامعه بین‌المللی فرصت‌های متعددی به ایران داده است که به غرب تضمین دهد که مقاصدش صلح‌آمیز است  .
489,"Изҳороти оқои Гейтс дар дидор бо ҳамтои фаронсавии худ соъате пас аз он унвон шуд, ки Эрон эълом кард номае ба Ожонси Байналмиллалии Энержии Атумӣ навишта ва дар он оғози ғанисозии урониюм ба ғилзати бист дарсадро ба иттилоъи ин ожонс расондааст.", وزارت امور خارجه آمریکا نیز دستور رئیس جمهوری ایران برای آغاز غنی‌سازی اورانیوم به غلظت 20 درجه را اقدامی تحریک‌آمیز که بر خلاف قطعنامه‌های شورای امنیت است ، دانسته و گفته است این موضوع می‌تواند خطر بیشتری برای بی‌ثباتی منطقه‌ای باشد  .
